,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,company,chi,p,sub_ids,cik_x,form,period,fy,filed,nine_digit_cik,ticker,cik_y,ticker_1,bucket
3825,3825,3825,2069,2069,2069,3547,"MOLECULIN BIOTECH, INC.",10.832164104552165,0.21139156686750402,0001437749-21-006940,1659617,10-K,20201231.0,2020.0,20210324,1659617,,,,3
3826,3826,3826,3287,3287,3287,300,"MOLINA HEALTHCARE, INC.",16.191820663696404,0.039715425968998366,0001179929-21-000024,1179929,10-K,20201231.0,2020.0,20210216,1179929,MOH US Equity,1179929.0,MOH,3
3827,3827,3827,1280,1280,1280,301,MOLSON COORS BEVERAGE CO,7.354351819407237,0.4989273001915351,0000024545-21-000004,24545,10-K,20201231.0,2020.0,20210211,24545,TAP US Equity,24545.0,TAP,3
3828,3828,3828,3291,3291,3291,1567,MOMENTOUS HOLDINGS CORP.,16.20609390609391,0.03952349103334362,0001683168-21-000728,1653876,10-K,20200531.0,2020.0,20210226,1653876,,,,3
3829,3829,3829,5588,5588,5588,500,MOMO INC.,10.889852886790301,0.2080187399583528,0001193125-21-132517,1610601,20-F,20201231.0,2020.0,20210427,1610601,MOMO US Equity,1610601.0,MOMO,3
3830,3830,3830,5488,5488,5488,894,"MONAKER GROUP, INC.",8.872849372849373,0.3531356146815098,0001580695-21-000154,1372183,10-K,20210228.0,2020.0,20210608,1372183,NXTP US Equity,1372183.0,NXTP,3
3831,3831,3831,4086,4086,4086,2923,MONARCH CASINO & RESORT INC,21.03622822745533,0.007051812776035025,0001558370-21-002943,907242,10-K,20201231.0,2020.0,20210312,907242,MCRI US Equity,907242.0,MCRI,3
3832,3832,3832,4080,4080,4080,167,"MONDELEZ INTERNATIONAL, INC.",20.99036791034039,0.007173060440705159,0001103982-21-000004,1103982,10-K,20201231.0,2020.0,20210205,1103982,MDLZ US Equity,1103982.0,MDLZ,3
3833,3833,3833,5255,5255,5255,649,MONEYGRAM INTERNATIONAL INC,57.573801159057524,1.39133380274978e-09,0001273931-21-000021,1273931,10-K,20201231.0,2020.0,20210222,1273931,MGI US Equity,1273931.0,MGI,3
3834,3834,3834,3077,3077,3077,3301,"MONGODB, INC.",15.124074509918795,0.05677733724709572,0001441816-21-000051,1441816,10-K,20210131.0,2020.0,20210322,1441816,MDB US Equity,1441816.0,MDB,3
3835,3835,3835,2809,2809,2809,3423,MONITRONICS INTERNATIONAL INC,13.983637856396475,0.08219288752334045,0001265107-21-000019,1265107,10-K,20201231.0,2020.0,20210319,1265107,SCTY US Equity,1265107.0,SCTY,3
3836,3836,3836,701,701,701,211,MONMOUTH REAL ESTATE INVESTMENT CORP,31.84456800557309,9.930452459220022e-05,0001493152-20-022283,67625,10-K,20200930.0,2020.0,20201123,67625,MNR US Equity,67625.0,MNR,3
3837,3837,3837,1087,1087,1087,2052,MONOLITHIC POWER SYSTEMS INC,6.309996852849294,0.6125508959103998,0001437749-21-004587,1280452,10-K,20201231.0,2020.0,20210301,1280452,MPWR US Equity,1280452.0,MPWR,3
3838,3838,3838,4392,4392,4392,3705,MONOPAR THERAPEUTICS,23.544648162295214,0.0027310297065928127,0001654954-21-003243,1645469,10-K,20201231.0,2020.0,20210325,1645469,,,,3
3839,3839,3839,5780,5780,5780,827,"MONRO, INC.",14.777469046741455,0.06361963151396739,0001562762-21-000233,876427,10-K,20210331.0,2020.0,20210526,876427,MNRO US Equity,876427.0,MNRO,3
3840,3840,3840,3237,3237,3237,2018,MONSTER BEVERAGE CORP,15.934649876449098,0.04332508136526996,0001104659-21-029943,865752,10-K,20201231.0,2020.0,20210301,865752,MNST US Equity,865752.0,MNST,3
3841,3841,3841,2956,2956,2956,3440,MONTES ARCHIMEDES ACQUISITION CORP,14.615,0.0670782767522645,0001104659-21-039787,1819263,10-K,20201231.0,2020.0,20210322,1819263,MAAC US Equity,1819263.0,MAAC,3
3842,3842,3842,944,944,944,3581,"MONTROSE ENVIRONMENTAL GROUP, INC.",5.2563491468302574,0.729858698680742,0001564590-21-015136,1643615,10-K,20201231.0,2020.0,20210324,1643615,MEG US Equity,1643615.0,MEG,3
3843,3843,3843,1600,1600,1600,4121,"MOODY NATIONAL REIT II, INC.",8.910397086573559,0.349911105076838,0001387131-21-004056,1615222,10-K,20201231.0,2020.0,20210331,1615222,,,,3
3844,3844,3844,5210,5210,5210,872,MOODYS CORP _DE_,46.52768959542014,1.8864099648765962e-07,0001059556-21-000010,1059556,10-K,20201231.0,2020.0,20210222,1059556,MCO US Equity,1059556.0,MCO,3
3845,3845,3845,542,542,542,149,MOOG INC.,15.886857668344588,0.044028453832140116,0000067887-20-000054,67887,10-K,20200930.0,2020.0,20201117,67887,MOG/A US Equity,67887.0,MOG/A,3
3846,3846,3846,6189,6189,6189,56,MORGAN GROUP HOLDING CO,27.843961104255207,0.0005048460117646741,0001140361-21-011666,1162283,10-K,20201231.0,2020.0,20210405,1162283,,,,3
3847,3847,3847,4550,4550,4550,1326,MORGAN STANLEY,25.374322635216302,0.0013429431957343904,0000895421-21-000286,895421,10-K,20201231.0,2020.0,20210226,895421,MS US Equity,895421.0,MS,3
3848,3848,3848,2749,2749,2749,4428,MORINGA ACQUISITION CORP,13.758333333333333,0.0882859271504717,0001213900-21-019335,1835416,10-K,20201231.0,2020.0,20210331,1835416,MACA US Equity,1835416.0,MACA,3
3849,3849,3849,4561,4561,4561,1790,"MORNINGSTAR, INC.",25.523275993254014,0.0012667877155904028,0001289419-21-000039,1289419,10-K,20201231.0,2020.0,20210226,1289419,MORN US Equity,1289419.0,MORN,3
3850,3850,3850,1252,1252,1252,1775,"MORPHIC HOLDING, INC.",7.206705926558867,0.5145039081464384,0001558370-21-002073,1679363,10-K,20201231.0,2020.0,20210301,1679363,MORF US Equity,1679363.0,MORF,3
3851,3851,3851,3764,3764,3764,3172,MORPHOSYS AG,18.788781455796567,0.016030984692421344,0001193125-21-081523,1340243,20-F,20201231.0,2020.0,20210315,1340243,,,,3
3852,3852,3852,3196,3196,3196,941,MOSAIC CO,15.728738324222936,0.046431412439158604,0001618034-21-000003,1285785,10-K,20201231.0,2020.0,20210222,1285785,MOS US Equity,1285785.0,MOS,3
3853,3853,3853,4011,4011,4011,3401,"MOSYS, INC.",20.52127166381696,0.008533930471923492,0001564590-21-014203,890394,10-K,20201231.0,2020.0,20210318,890394,,,,3
3854,3854,3854,3339,3339,3339,3914,MOTION ACQUISITION CORP.,16.441666666666666,0.036477507311888695,0001213900-21-018497,1822359,10-K,20201231.0,2020.0,20210330,1822359,MOTN US Equity,1822359.0,MOTN,3
3855,3855,3855,6060,6060,6060,911,MOTORCAR PARTS AMERICA INC,22.008628769952807,0.00489990754865654,0001140361-21-020805,918251,10-K,20210331.0,2020.0,20210614,918251,MPAA US Equity,918251.0,MPAA,3
3856,3856,3856,4287,4287,4287,217,"MOTOROLA SOLUTIONS, INC.",22.638335154298343,0.003860979217952605,0000068505-21-000008,68505,10-K,20201231.0,2020.0,20210212,68505,MSI US Equity,68505.0,MSI,3
3857,3857,3857,994,994,994,3560,MOTORSPORT GAMES INC.,5.624432185461598,0.6892183901815461,0001493152-21-006719,1821175,10-K,20201231.0,2020.0,20210324,1821175,MSGM US Equity,1821175.0,MSGM,3
3858,3858,3858,3245,3245,3245,2977,"MOTUS GI HOLDINGS, INC.",15.960184137757668,0.04295355766582196,0001213900-21-015694,1686850,10-K,20201231.0,2020.0,20210316,1686850,,,,3
3859,3859,3859,3591,3591,3591,4071,MOUNTAIN CREST ACQUISITION CORP II,17.83974358974359,0.0224605717088094,0001213900-21-018838,1832415,10-K,20201231.0,2020.0,20210331,1832415,,,,3
3860,3860,3860,3128,3128,3128,3697,MOVADO GROUP INC,15.409031214036455,0.0516633789684194,0001564590-21-015296,72573,10-K,20210131.0,2020.0,20210325,72573,MOV US Equity,72573.0,MOV,3
3861,3861,3861,3731,3731,3731,18,"MOXIAN, INC.",18.61059545030133,0.01708678317755731,0001493152-21-001052,1516805,10-K,20200930.0,2020.0,20210114,1516805,,,,3
3862,3862,3862,4115,4115,4115,3463,MP MATERIALS CORP. _ DE,21.24437454868616,0.0065258340576147935,0001801368-21-000011,1801368,10-K,20201231.0,2020.0,20210322,1801368,MP US Equity,1801368.0,MP,3
3863,3863,3863,4361,4361,4361,2,MPHASE TECHNOLOGIES INC,23.2728023937543,0.00303109936922747,0001493152-21-000239,825322,10-K,20200630.0,2020.0,20210105,825322,,,,3
3864,3864,3864,3724,3724,3724,1449,MPLX LP,18.59144343368316,0.017204109152071562,0001552000-21-000017,1552000,10-K,20201231.0,2020.0,20210226,1552000,MPLX US Equity,1552000.0,MPLX,3
3865,3865,3865,4472,4472,4472,950,MR. COOPER GROUP INC.,24.36712207544764,0.0019883751250481608,0000933136-21-000005,933136,10-K,20201231.0,2020.0,20210223,933136,COOP US Equity,933136.0,COOP,3
3866,3866,3866,2600,2600,2600,375,MRC GLOBAL INC.,13.158481225015937,0.10651185858151667,0001437749-21-002784,1439095,10-K,20201231.0,2020.0,20210212,1439095,MRC US Equity,1439095.0,MRC,3
3867,3867,3867,5096,5096,5096,2873,"MS YOUNG ADVENTURE ENTERPRISE, INC.",36.885,1.2083128817789065e-05,0001493152-21-005973,1693687,10-K,20201231.0,2020.0,20210315,1693687,,,,3
3868,3868,3868,3331,3331,3331,477,MSA SAFETY INC,16.410712322314552,0.03686490826765283,0000066570-21-000016,66570,10-K,20201231.0,2020.0,20210219,66570,MSA US Equity,66570.0,MSA,3
3869,3869,3869,514,514,514,66,MSC INDUSTRIAL DIRECT CO INC,14.158441785642896,0.07772802430093491,0001003078-20-000283,1003078,10-K,20200831.0,2020.0,20201027,1003078,MSM US Equity,1003078.0,MSM,3
3870,3870,3870,4833,4833,4833,388,MSCI INC.,29.34316328314549,0.0002759916706289288,0001564590-21-005811,1408198,10-K,20201231.0,2020.0,20210212,1408198,MSCI US Equity,1408198.0,MSCI,3
3871,3871,3871,30,30,30,77,MSG NETWORKS INC.,7.536691359332273,0.4799823424297834,0001469372-20-000014,1469372,10-K,20200630.0,2020.0,20200813,1469372,,,,3
3872,3872,3872,1185,1185,1185,1490,"MTBC, INC.",6.8997145174593,0.5474904646389764,0001493152-21-004837,1582982,10-K,20201231.0,2020.0,20210225,1582982,MTBC US Equity,1582982.0,MTBC,3
3873,3873,3873,644,644,644,312,MTS SYSTEMS CORP,22.04100530861844,0.0048404687185796035,0000068709-20-000047,68709,10-K,20200930.0,2020.0,20201215,68709,,,,3
3874,3874,3874,458,458,458,95,MU GLOBAL HOLDING LTD,11.100702075702076,0.1960583136814172,0001493152-20-020195,1746119,10-K,20200731.0,2020.0,20201030,1746119,,,,3
3875,3875,3875,661,661,661,135,"MU YAN TECHNOLOGY GROUP CO., LTD",24.245299145299143,0.0020844521894494887,0001493152-20-021259,1617351,10-K,20200731.0,2020.0,20201113,1617351,,,,3
3876,3876,3876,6042,6042,6042,35,MUDRICK CAPITAL ACQUISITION CORP. II,21.165404040404038,0.006720788114140053,0001104659-21-046086,1820727,10-K,20201231.0,2020.0,20210402,1820727,MUDS US Equity,1820727.0,MUDS,3
3877,3877,3877,1528,1528,1528,817,MUELLER INDUSTRIES INC,8.543963131666743,0.3822129095760724,0000089439-21-000015,89439,10-K,20201231.0,2020.0,20210224,89439,MLI US Equity,89439.0,MLI,3
3878,3878,3878,334,334,334,175,"MUELLER WATER PRODUCTS, INC.",2.3396238643297482,0.9687904488892972,0001350593-20-000066,1350593,10-K,20200930.0,2020.0,20201119,1350593,MWA US Equity,1350593.0,MWA,3
3879,3879,3879,2092,2092,2092,2181,MUFG AMERICAS HOLDINGS CORP,10.924206807808368,0.20603084382776507,0001628280-21-003748,1011659,10-K,20201231.0,2020.0,20210302,1011659,,,,3
3880,3880,3880,5437,5437,5437,254,"MULIANG VIAGOO TECHNOLOGY, INC.",7.7101633855365215,0.4622820328853758,0001213900-21-021760,1629665,10-K,20201231.0,2020.0,20210415,1629665,,,,3
3881,3881,3881,5643,5643,5643,133,"MULTI SOFT II, INC",12.043557422969188,0.14927101344585392,0000766404-21-000003,766404,10-K,20210131.0,2020.0,20210412,766404,,,,3
3882,3882,3882,6131,6131,6131,152,"MULTI SOLUTIONS II, INC",24.76904761904761,0.0017009668540376947,0000723733-21-000002,723733,10-K,20210131.0,2020.0,20210413,723733,,,,3
3883,3883,3883,3538,3538,3538,3061,MULTIPLAN CORP,17.51083357124181,0.02520821256181674,0001793229-21-000004,1793229,10-K,20201231.0,2020.0,20210316,1793229,MPLN US Equity,1793229.0,MPLN,3
3884,3884,3884,1156,1156,1156,1300,MURPHY OIL CORP,6.684459700888612,0.571027769505381,0000717423-21-000014,717423,10-K,20201231.0,2020.0,20210226,717423,MUR US Equity,717423.0,MUR,3
3885,3885,3885,4358,4358,4358,579,MURPHY USA INC.,23.259091836102705,0.0030470511921988925,0001573516-21-000017,1573516,10-K,20201231.0,2020.0,20210219,1573516,MUSA US Equity,1573516.0,MUSA,3
3886,3886,3886,5878,5878,5878,290,"MUSCLE MAKER, INC.",16.881003648688072,0.03137230853135404,0001493152-21-008848,1701756,10-K,20201231.0,2020.0,20210415,1701756,,,,3
3887,3887,3887,3236,3236,3236,4020,MUSCLEPHARM CORP,15.934552508894615,0.043326503733162124,0001493152-21-007088,1415684,10-K,20201231.0,2020.0,20210329,1415684,,,,3
3888,3888,3888,3022,3022,3022,4059,MUSIC ACQUISITION CORP,14.9,0.061119313155402616,0001213900-21-018278,1835236,10-K,20201231.0,2020.0,20210329,1835236,TMAC US Equity,1835236.0,TMAC,3
3889,3889,3889,1490,1490,1490,3568,"MUSTANG BIO, INC.",8.324926998311286,0.4023909535193466,0001558370-21-003433,1680048,10-K,20201231.0,2020.0,20210324,1680048,MBIO US Equity,1680048.0,MBIO,3
3890,3890,3890,4642,4642,4642,2442,MVB FINANCIAL CORP,26.578120848106302,0.0008358381249131887,0001277902-21-000013,1277902,10-K,20201231.0,2020.0,20210309,1277902,MVBF US Equity,1277902.0,MVBF,3
3891,3891,3891,6244,6244,6244,654,MWF GLOBAL INC.,34.77142857142857,2.9427020119636878e-05,0001477932-21-002784,1696025,10-K,20210131.0,2020.0,20210430,1696025,,,,3
3892,3892,3892,1079,1079,1079,4053,"MY SIZE, INC.",6.22408716539533,0.6221466188882764,0001213900-21-018354,1211805,10-K,20201231.0,2020.0,20210329,1211805,,,,3
3893,3893,3893,2103,2103,2103,3037,MYERS INDUSTRIES INC,10.956788422881779,0.20415966959236914,0001564590-21-012511,69488,10-K,20201231.0,2020.0,20210311,69488,MYE US Equity,69488.0,MYE,3
3894,3894,3894,1261,1261,1261,4536,MYMETICS CORP,7.252478499761107,0.5096533960147396,0001654954-21-003626,927761,10-K,20201231.0,2020.0,20210331,927761,,,,3
3895,3895,3895,1691,1691,1691,2686,"MYOMO, INC.",9.2887796204309,0.3185236703934717,0001564590-21-012068,1369290,10-K,20201231.0,2020.0,20210310,1369290,,,,3
3896,3896,3896,5525,5525,5525,714,MYOVANT SCIENCES LTD.,9.686384015820655,0.2877311262102191,0001679082-21-000017,1679082,10-K,20210331.0,2020.0,20210511,1679082,MYOV US Equity,1679082.0,MYOV,3
3897,3897,3897,3613,3613,3613,2530,MYR GROUP INC.,17.979118010771327,0.02138358764137849,0000700923-21-000007,700923,10-K,20201231.0,2020.0,20210303,700923,MYRG US Equity,700923.0,MYRG,3
3898,3898,3898,321,321,321,84,MYRIAD GENETICS INC,52.019565246130036,1.6685265040226622e-08,0001564590-20-040011,899923,10-K,20200630.0,2020.0,20200813,899923,MYGN US Equity,899923.0,MYGN,3
3899,3899,3899,4855,4855,4855,493,"M_I HOMES, INC.",29.72408372000134,0.00023647538981571293,0000799292-21-000032,799292,10-K,20201231.0,2020.0,20210219,799292,MHO US Equity,799292.0,MHO,3
3900,3900,3900,3894,3894,3894,1156,NABORS INDUSTRIES LTD,19.588553178749915,0.012009980393476848,0001558370-21-001631,1163739,10-K,20201231.0,2020.0,20210224,1163739,NBR US Equity,1163739.0,NBR,3
3901,3901,3901,5141,5141,5141,3074,NABRIVA THERAPEUTICS PLC,39.43017947919908,4.089565736290035e-06,0001558370-21-002824,1641640,10-K,20201231.0,2020.0,20210311,1641640,,,,3
3902,3902,3902,919,919,919,2189,NACCO INDUSTRIES INC,5.0627721081423935,0.7508463818002101,0000789933-21-000011,789933,10-K,20201231.0,2020.0,20210303,789933,NC US Equity,789933.0,NC,3
3903,3903,3903,5629,5629,5629,785,NAKED BRAND GROUP LTD,11.763427916688787,0.16207536226608105,0001493152-21-012133,1707919,20-F,20210131.0,2020.0,20210518,1707919,NAKD US Equity,1707919.0,NAKD,3
3904,3904,3904,5558,5558,5558,203,NAM TAI PROPERTY INC.,10.402910052910052,0.2378774524715247,0001564590-21-018765,829365,20-F,20201231.0,2020.0,20210414,829365,NTP US Equity,829365.0,NTP,3
3905,3905,3905,1259,1259,1259,2713,NANO DIMENSION LTD.,7.24138884601533,0.5108268278045246,0001213900-21-014712,1643303,20-F,20201231.0,2020.0,20210311,1643303,,,,3
3906,3906,3906,5354,5354,5354,850,NANO MAGIC HOLDINGS INC.,5.17656716805653,0.7385484872494787,0001493152-21-013246,891417,10-K,20201231.0,2020.0,20210528,891417,,,,3
3907,3907,3907,5698,5698,5698,70,NANO-X IMAGING LTD.,13.094873634307284,0.10862673252287594,0001213900-21-020392,1795251,20-F,20201231.0,2020.0,20210406,1795251,NNOX US Equity,1795251.0,NNOX,3
3908,3908,3908,6032,6032,6032,93,NANOBIOTIX S.A.,20.794976771955834,0.007712462324716172,0001628280-21-006675,1760854,20-F,20201231.0,2020.0,20210407,1760854,,,,3
3909,3909,3909,3121,3121,3121,3738,NANOPHASE TECHNOLOGIES CORP,15.370405730003322,0.05233089544925521,0001387131-21-003916,883107,10-K,20201231.0,2020.0,20210326,883107,NANX US Equity,883107.0,NANX,3
3910,3910,3910,3135,3135,3135,1752,NANOSTRING TECHNOLOGIES INC,15.44983560369283,0.050966705730630966,0001401708-21-000033,1401708,10-K,20201231.0,2020.0,20210301,1401708,NSTG US Equity,1401708.0,NSTG,3
3911,3911,3911,734,734,734,290,"NANOVATION MICROTECH, INC.",67.24901960784314,1.730481147055323e-11,0001640334-20-003033,1685570,10-K,20200831.0,2020.0,20201210,1685570,,,,3
3912,3912,3912,5951,5951,5951,319,"NANOVIBRONIX, INC.",18.469031091202734,0.017972240779747687,0001493152-21-008951,1326706,10-K,20201231.0,2020.0,20210415,1326706,,,,3
3913,3913,3913,609,609,609,23,"NANOVIRICIDES, INC.",19.452988265311085,0.012616050289303779,0001104659-20-114577,1379006,10-K,20200630.0,2020.0,20201013,1379006,,,,3
3914,3914,3914,1395,1395,1395,1926,"NANTHEALTH, INC.",7.8526094689956665,0.4479986771203145,0001566469-21-000010,1566469,10-K,20201231.0,2020.0,20210226,1566469,NH US Equity,1566469.0,NH,3
3915,3915,3915,2491,2491,2491,2370,"NANTKWEST, INC.",12.703872893479982,0.12245274001032215,0001564590-21-010945,1326110,10-K,20201231.0,2020.0,20210304,1326110,IBRX US Equity,1326110.0,IBRX,3
3916,3916,3916,266,266,266,230,"NAPCO SECURITY TECHNOLOGIES, INC",24.826579688274787,0.0016632868940186865,0001104659-20-105150,69633,10-K,20200630.0,2020.0,20200915,69633,NSSC US Equity,69633.0,NSSC,3
3917,3917,3917,2421,2421,2421,965,"NASDAQ, INC.",12.344686500222304,0.13647467121594006,0001120193-21-000011,1120193,10-K,20201231.0,2020.0,20210223,1120193,NDAQ US Equity,1120193.0,NDAQ,3
3918,3918,3918,2002,2002,2002,1454,"NATERA, INC.",10.576397657311503,0.2268749522081422,0001558370-21-001907,1604821,10-K,20201231.0,2020.0,20210226,1604821,NTRA US Equity,1604821.0,NTRA,3
3919,3919,3919,6233,6233,6233,907,"NATHANS FAMOUS, INC.",33.328813172778695,5.372763013877024e-05,0001437749-21-014536,69733,10-K,20210331.0,2020.0,20210611,69733,NATH US Equity,69733.0,NATH,3
3920,3920,3920,3562,3562,3562,918,NATIONAL BANK HOLDINGS CORP,17.64196740774436,0.024076861978319024,0001558370-21-001604,1475841,10-K,20201231.0,2020.0,20210224,1475841,NBHC US Equity,1475841.0,NBHC,3
3921,3921,3921,1621,1621,1621,3153,NATIONAL BANKSHARES INC,9.003355647321165,0.3420129561396119,0001437749-21-006364,796534,10-K,20201231.0,2020.0,20210318,796534,NKSH US Equity,796534.0,NKSH,3
3922,3922,3922,91,91,91,0,NATIONAL BEVERAGE CORP,10.703524931538958,0.21907026394212564,0001437749-20-014395,69891,10-K,20200430.0,2020.0,20200701,69891,FIZZ US Equity,69891.0,FIZZ,3
3923,3923,3923,2893,2893,2893,2445,"NATIONAL CINEMEDIA, INC.",14.36860114170857,0.07264960310524148,0001377630-21-000079,1377630,10-K,20201231.0,2020.0,20210309,1377630,NCMI US Equity,1377630.0,NCMI,3
3924,3924,3924,2436,2436,2436,3558,NATIONAL ENERGY SERVICES REUNITED CORP.,12.42178801145464,0.13335352958778546,0001493152-21-006706,1698514,20-F,20201231.0,2020.0,20210324,1698514,NESR US Equity,1698514.0,NESR,3
3925,3925,3925,524,524,524,187,NATIONAL FUEL GAS CO,14.746382006626618,0.06426860517457292,0000070145-20-000032,70145,10-K,20200930.0,2020.0,20201120,70145,NFG US Equity,70145.0,NFG,3
3926,3926,3926,3788,3788,3788,1523,NATIONAL GENERAL HOLDINGS CORP.,18.973715203467236,0.015000852713081774,0001578735-21-000032,1578735,10-K,20201231.0,2020.0,20210226,1578735,,,,3
3927,3927,3927,6199,6199,6199,890,NATIONAL GRID PLC,28.59751878190857,0.00037300598167971867,0001004315-21-000067,1004315,20-F,20210331.0,2020.0,20210608,1004315,,,,3
3928,3928,3928,4737,4737,4737,609,NATIONAL HEALTH INVESTORS INC,27.774501069978534,0.0005190806352732758,0000877860-21-000015,877860,10-K,20201231.0,2020.0,20210222,877860,NHI US Equity,877860.0,NHI,3
3929,3929,3929,2712,2712,2712,823,NATIONAL HEALTHCARE CORP,13.535021477226277,0.09471930807482144,0001437749-21-003415,1047335,10-K,20201231.0,2020.0,20210219,1047335,NHC US Equity,1047335.0,NHC,3
3930,3930,3930,387,387,387,393,NATIONAL HOLDINGS CORP,7.7505291005291,0.4582109139836431,0001437749-20-026055,1023844,10-K,20200930.0,2020.0,20201229,1023844,,,,3
3931,3931,3931,1454,1454,1454,706,NATIONAL INSTRUMENTS CORP,8.16247132175878,0.4177626320837169,0000935494-21-000015,935494,10-K,20201231.0,2020.0,20210223,935494,NATI US Equity,935494.0,NATI,3
3932,3932,3932,3052,3052,3052,3308,NATIONAL PRESTO INDUSTRIES INC,15.011473354231976,0.05892275122772156,0001437749-21-006162,80172,10-K,20201231.0,2020.0,20210316,80172,NPK US Equity,80172.0,NPK,3
3933,3933,3933,4298,4298,4298,2284,NATIONAL RESEARCH CORP,22.73017627893899,0.0037285036551061327,0001437749-21-005096,70487,10-K,20201231.0,2020.0,20210305,70487,NRC US Equity,70487.0,NRC,3
3934,3934,3934,3938,3938,3938,306,"NATIONAL RETAIL PROPERTIES, INC.",19.960715034300208,0.010485704772801505,0000751364-21-000018,751364,10-K,20201231.0,2020.0,20210211,751364,NNN US Equity,751364.0,NNN,3
3935,3935,3935,86,86,86,46,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP _DC_,10.57711372920464,0.2268303835564013,0000070502-20-000037,70502,10-K,20200531.0,2020.0,20200805,70502,,,,3
3936,3936,3936,2235,2235,2235,3196,NATIONAL SECURITY GROUP INC,11.566504186409135,0.1716184290916293,0000865058-21-000010,865058,10-K,20201231.0,2020.0,20210319,865058,,,,3
